,Pmet,Isorxns,Enzymes,Type
2036,pmet_cplx5_m,cplx5_mNo16,Q96252,Shared
2037,pmet_cplx5_m,cplx5_mNo17,P60112,Shared
2038,pmet_cplx5_m,cplx5_mNo17,P92549,Obligate
2039,pmet_cplx5_m,cplx5_mNo17,Q96250,Obligate
2040,pmet_cplx5_m,cplx5_mNo17,Q96253,Obligate
2041,pmet_cplx5_m,cplx5_mNo17,Q9FT52,Obligate
2042,pmet_cplx5_m,cplx5_mNo17,P83484,Shared
2043,pmet_cplx5_m,cplx5_mNo17,Q96252,Shared
2044,pmet_cplx5_m,cplx5_mNo18,P60112,Shared
2045,pmet_cplx5_m,cplx5_mNo18,P92549,Obligate
2046,pmet_cplx5_m,cplx5_mNo18,Q96250,Obligate
2047,pmet_cplx5_m,cplx5_mNo18,Q96253,Obligate
2048,pmet_cplx5_m,cplx5_mNo18,Q9FT52,Obligate
2049,pmet_cplx5_m,cplx5_mNo18,Q9C5A9,Shared
2050,pmet_cplx5_m,cplx5_mNo18,Q96252,Shared
2051,pmet_cplx5_m,cplx5_mNo19,P60112,Shared
2052,pmet_cplx5_m,cplx5_mNo19,P83483,Shared
2053,pmet_cplx5_m,cplx5_mNo19,P92549,Obligate
2054,pmet_cplx5_m,cplx5_mNo19,Q96250,Obligate
2055,pmet_cplx5_m,cplx5_mNo19,Q96251,Shared
2056,pmet_cplx5_m,cplx5_mNo19,Q96253,Obligate
2057,pmet_cplx5_m,cplx5_mNo19,Q9FT52,Obligate
2058,pmet_cplx5_m,cplx5_mNo19,P92547,Shared
2059,pmet_cplx5_m,cplx5_mNo20,P60112,Shared
2060,pmet_cplx5_m,cplx5_mNo20,P92549,Obligate
2061,pmet_cplx5_m,cplx5_mNo20,Q96250,Obligate
2062,pmet_cplx5_m,cplx5_mNo20,Q96251,Shared
2063,pmet_cplx5_m,cplx5_mNo20,Q96253,Obligate
2064,pmet_cplx5_m,cplx5_mNo20,Q9FT52,Obligate
2065,pmet_cplx5_m,cplx5_mNo20,P83484,Shared
2066,pmet_cplx5_m,cplx5_mNo20,P92547,Shared
2067,pmet_cplx5_m,cplx5_mNo21,P60112,Shared
2068,pmet_cplx5_m,cplx5_mNo21,P92549,Obligate
2069,pmet_cplx5_m,cplx5_mNo21,Q96250,Obligate
2070,pmet_cplx5_m,cplx5_mNo21,Q96251,Shared
2071,pmet_cplx5_m,cplx5_mNo21,Q96253,Obligate
2072,pmet_cplx5_m,cplx5_mNo21,Q9FT52,Obligate
2073,pmet_cplx5_m,cplx5_mNo21,Q9C5A9,Shared
2074,pmet_cplx5_m,cplx5_mNo21,P92547,Shared
2075,pmet_cplx5_m,cplx5_mNo22,P60112,Shared
2076,pmet_cplx5_m,cplx5_mNo22,P83483,Shared
2077,pmet_cplx5_m,cplx5_mNo22,P92549,Obligate
2078,pmet_cplx5_m,cplx5_mNo22,Q96250,Obligate
2079,pmet_cplx5_m,cplx5_mNo22,Q96253,Obligate
2080,pmet_cplx5_m,cplx5_mNo22,Q9FT52,Obligate
2081,pmet_cplx5_m,cplx5_mNo22,Q96252,Shared
2082,pmet_cplx5_m,cplx5_mNo22,P92547,Shared
2083,pmet_cplx5_m,cplx5_mNo23,P60112,Shared
2084,pmet_cplx5_m,cplx5_mNo23,P92549,Obligate
2085,pmet_cplx5_m,cplx5_mNo23,Q96250,Obligate
2086,pmet_cplx5_m,cplx5_mNo23,Q96253,Obligate
2087,pmet_cplx5_m,cplx5_mNo23,Q9FT52,Obligate
2088,pmet_cplx5_m,cplx5_mNo23,P83484,Shared
2089,pmet_cplx5_m,cplx5_mNo23,Q96252,Shared
2090,pmet_cplx5_m,cplx5_mNo23,P92547,Shared
2091,pmet_cplx5_m,cplx5_mNo24,P60112,Shared
2092,pmet_cplx5_m,cplx5_mNo24,P92549,Obligate
2093,pmet_cplx5_m,cplx5_mNo24,Q96250,Obligate
2094,pmet_cplx5_m,cplx5_mNo24,Q96253,Obligate
2095,pmet_cplx5_m,cplx5_mNo24,Q9FT52,Obligate
2096,pmet_cplx5_m,cplx5_mNo24,Q9C5A9,Shared
2097,pmet_cplx5_m,cplx5_mNo24,Q96252,Shared
2098,pmet_cplx5_m,cplx5_mNo24,P92547,Shared
2099,pmet_cplx5_m,cplx5_mNo25,P83483,Shared
2100,pmet_cplx5_m,cplx5_mNo25,P92549,Obligate
2101,pmet_cplx5_m,cplx5_mNo25,Q04613,Shared
2102,pmet_cplx5_m,cplx5_mNo25,Q96250,Obligate
2103,pmet_cplx5_m,cplx5_mNo25,Q96251,Shared
2104,pmet_cplx5_m,cplx5_mNo25,Q96253,Obligate
2105,pmet_cplx5_m,cplx5_mNo25,Q9FT52,Obligate
2106,pmet_cplx5_m,cplx5_mNo26,P92549,Obligate
2107,pmet_cplx5_m,cplx5_mNo26,Q04613,Shared
2108,pmet_cplx5_m,cplx5_mNo26,Q96250,Obligate
2109,pmet_cplx5_m,cplx5_mNo26,Q96251,Shared
2110,pmet_cplx5_m,cplx5_mNo26,Q96253,Obligate
2111,pmet_cplx5_m,cplx5_mNo26,Q9FT52,Obligate
2112,pmet_cplx5_m,cplx5_mNo26,P83484,Shared
2113,pmet_cplx5_m,cplx5_mNo27,P92549,Obligate
2114,pmet_cplx5_m,cplx5_mNo27,Q04613,Shared
2115,pmet_cplx5_m,cplx5_mNo27,Q96250,Obligate
2116,pmet_cplx5_m,cplx5_mNo27,Q96251,Shared
2117,pmet_cplx5_m,cplx5_mNo27,Q96253,Obligate
2118,pmet_cplx5_m,cplx5_mNo27,Q9FT52,Obligate
2119,pmet_cplx5_m,cplx5_mNo27,Q9C5A9,Shared
2120,pmet_cplx5_m,cplx5_mNo28,P83483,Shared
2121,pmet_cplx5_m,cplx5_mNo28,P92549,Obligate
2122,pmet_cplx5_m,cplx5_mNo28,Q04613,Shared
2123,pmet_cplx5_m,cplx5_mNo28,Q96250,Obligate
2124,pmet_cplx5_m,cplx5_mNo28,Q96253,Obligate
2125,pmet_cplx5_m,cplx5_mNo28,Q9FT52,Obligate
2126,pmet_cplx5_m,cplx5_mNo28,Q96252,Shared
2127,pmet_cplx5_m,cplx5_mNo29,P92549,Obligate
2128,pmet_cplx5_m,cplx5_mNo29,Q04613,Shared
2129,pmet_cplx5_m,cplx5_mNo29,Q96250,Obligate
2130,pmet_cplx5_m,cplx5_mNo29,Q96253,Obligate
2131,pmet_cplx5_m,cplx5_mNo29,Q9FT52,Obligate
2132,pmet_cplx5_m,cplx5_mNo29,P83484,Shared
2133,pmet_cplx5_m,cplx5_mNo29,Q96252,Shared
2134,pmet_cplx5_m,cplx5_mNo30,P92549,Obligate
2135,pmet_cplx5_m,cplx5_mNo30,Q04613,Shared
2136,pmet_cplx5_m,cplx5_mNo30,Q96250,Obligate
2137,pmet_cplx5_m,cplx5_mNo30,Q96253,Obligate
2138,pmet_cplx5_m,cplx5_mNo30,Q9FT52,Obligate
2139,pmet_cplx5_m,cplx5_mNo30,Q9C5A9,Shared
2140,pmet_cplx5_m,cplx5_mNo30,Q96252,Shared
2141,pmet_cplx5_m,cplx5_mNo31,P83483,Shared
2142,pmet_cplx5_m,cplx5_mNo31,P92549,Obligate
2143,pmet_cplx5_m,cplx5_mNo31,Q04613,Shared
2144,pmet_cplx5_m,cplx5_mNo31,Q96250,Obligate
2145,pmet_cplx5_m,cplx5_mNo31,Q96251,Shared
2146,pmet_cplx5_m,cplx5_mNo31,Q96253,Obligate
2147,pmet_cplx5_m,cplx5_mNo31,Q9FT52,Obligate
2148,pmet_cplx5_m,cplx5_mNo31,P92547,Shared
2149,pmet_cplx5_m,cplx5_mNo32,P92549,Obligate
2150,pmet_cplx5_m,cplx5_mNo32,Q04613,Shared
2151,pmet_cplx5_m,cplx5_mNo32,Q96250,Obligate
2152,pmet_cplx5_m,cplx5_mNo32,Q96251,Shared
2153,pmet_cplx5_m,cplx5_mNo32,Q96253,Obligate
2154,pmet_cplx5_m,cplx5_mNo32,Q9FT52,Obligate
2155,pmet_cplx5_m,cplx5_mNo32,P83484,Shared
2156,pmet_cplx5_m,cplx5_mNo32,P92547,Shared
2157,pmet_cplx5_m,cplx5_mNo33,P92549,Obligate
2158,pmet_cplx5_m,cplx5_mNo33,Q04613,Shared
2159,pmet_cplx5_m,cplx5_mNo33,Q96250,Obligate
2160,pmet_cplx5_m,cplx5_mNo33,Q96251,Shared
2161,pmet_cplx5_m,cplx5_mNo33,Q96253,Obligate
2162,pmet_cplx5_m,cplx5_mNo33,Q9FT52,Obligate
2163,pmet_cplx5_m,cplx5_mNo33,Q9C5A9,Shared
2164,pmet_cplx5_m,cplx5_mNo33,P92547,Shared
2165,pmet_cplx5_m,cplx5_mNo34,P83483,Shared
2166,pmet_cplx5_m,cplx5_mNo34,P92549,Obligate
2167,pmet_cplx5_m,cplx5_mNo34,Q04613,Shared
2168,pmet_cplx5_m,cplx5_mNo34,Q96250,Obligate
2169,pmet_cplx5_m,cplx5_mNo34,Q96253,Obligate
2170,pmet_cplx5_m,cplx5_mNo34,Q9FT52,Obligate
2171,pmet_cplx5_m,cplx5_mNo34,Q96252,Shared
2172,pmet_cplx5_m,cplx5_mNo34,P92547,Shared
2173,pmet_cplx5_m,cplx5_mNo35,P92549,Obligate
2174,pmet_cplx5_m,cplx5_mNo35,Q04613,Shared
2175,pmet_cplx5_m,cplx5_mNo35,Q96250,Obligate
2176,pmet_cplx5_m,cplx5_mNo35,Q96253,Obligate
2177,pmet_cplx5_m,cplx5_mNo35,Q9FT52,Obligate
2178,pmet_cplx5_m,cplx5_mNo35,P83484,Shared
2179,pmet_cplx5_m,cplx5_mNo35,Q96252,Shared
2180,pmet_cplx5_m,cplx5_mNo35,P92547,Shared
2181,pmet_cplx5_m,cplx5_mNo36,P92549,Obligate
2182,pmet_cplx5_m,cplx5_mNo36,Q04613,Shared
2183,pmet_cplx5_m,cplx5_mNo36,Q96250,Obligate
2184,pmet_cplx5_m,cplx5_mNo36,Q96253,Obligate
2185,pmet_cplx5_m,cplx5_mNo36,Q9FT52,Obligate
2186,pmet_cplx5_m,cplx5_mNo36,Q9C5A9,Shared
2187,pmet_cplx5_m,cplx5_mNo36,Q96252,Shared
2188,pmet_cplx5_m,cplx5_mNo36,P92547,Shared
2189,pmet_cplx5_m,cplx5_mNo37,P83483,Shared
2190,pmet_cplx5_m,cplx5_mNo37,P92549,Obligate
2191,pmet_cplx5_m,cplx5_mNo37,Q96250,Obligate
2192,pmet_cplx5_m,cplx5_mNo37,Q96251,Shared
2193,pmet_cplx5_m,cplx5_mNo37,Q96253,Obligate
2194,pmet_cplx5_m,cplx5_mNo37,Q9FT52,Obligate
2195,pmet_cplx5_m,cplx5_mNo38,P92549,Obligate
2196,pmet_cplx5_m,cplx5_mNo38,Q96250,Obligate
2197,pmet_cplx5_m,cplx5_mNo38,Q96251,Shared
2198,pmet_cplx5_m,cplx5_mNo38,Q96253,Obligate
2199,pmet_cplx5_m,cplx5_mNo38,Q9FT52,Obligate
2200,pmet_cplx5_m,cplx5_mNo38,P83484,Shared
2201,pmet_cplx5_m,cplx5_mNo39,P92549,Obligate
2202,pmet_cplx5_m,cplx5_mNo39,Q96250,Obligate
2203,pmet_cplx5_m,cplx5_mNo39,Q96251,Shared
2204,pmet_cplx5_m,cplx5_mNo39,Q96253,Obligate
2205,pmet_cplx5_m,cplx5_mNo39,Q9FT52,Obligate
2206,pmet_cplx5_m,cplx5_mNo39,Q9C5A9,Shared
2207,pmet_cplx5_m,cplx5_mNo40,P83483,Shared
2208,pmet_cplx5_m,cplx5_mNo40,P92549,Obligate
2209,pmet_cplx5_m,cplx5_mNo40,Q96250,Obligate
2210,pmet_cplx5_m,cplx5_mNo40,Q96253,Obligate
2211,pmet_cplx5_m,cplx5_mNo40,Q9FT52,Obligate
2212,pmet_cplx5_m,cplx5_mNo40,Q96252,Shared
2213,pmet_cplx5_m,cplx5_mNo41,P92549,Obligate
2214,pmet_cplx5_m,cplx5_mNo41,Q96250,Obligate
2215,pmet_cplx5_m,cplx5_mNo41,Q96253,Obligate
2216,pmet_cplx5_m,cplx5_mNo41,Q9FT52,Obligate
2217,pmet_cplx5_m,cplx5_mNo41,P83484,Shared
2218,pmet_cplx5_m,cplx5_mNo41,Q96252,Shared
2219,pmet_cplx5_m,cplx5_mNo42,P92549,Obligate
2220,pmet_cplx5_m,cplx5_mNo42,Q96250,Obligate
2221,pmet_cplx5_m,cplx5_mNo42,Q96253,Obligate
2222,pmet_cplx5_m,cplx5_mNo42,Q9FT52,Obligate
2223,pmet_cplx5_m,cplx5_mNo42,Q9C5A9,Shared
2224,pmet_cplx5_m,cplx5_mNo42,Q96252,Shared
2225,pmet_cplx5_m,cplx5_mNo43,P83483,Shared
2226,pmet_cplx5_m,cplx5_mNo43,P92549,Obligate
2227,pmet_cplx5_m,cplx5_mNo43,Q96250,Obligate
2228,pmet_cplx5_m,cplx5_mNo43,Q96251,Shared
2229,pmet_cplx5_m,cplx5_mNo43,Q96253,Obligate
2230,pmet_cplx5_m,cplx5_mNo43,Q9FT52,Obligate
2231,pmet_cplx5_m,cplx5_mNo43,P92547,Shared
2232,pmet_cplx5_m,cplx5_mNo44,P92549,Obligate
2233,pmet_cplx5_m,cplx5_mNo44,Q96250,Obligate
2234,pmet_cplx5_m,cplx5_mNo44,Q96251,Shared
2235,pmet_cplx5_m,cplx5_mNo44,Q96253,Obligate
2236,pmet_cplx5_m,cplx5_mNo44,Q9FT52,Obligate
2237,pmet_cplx5_m,cplx5_mNo44,P83484,Shared
2238,pmet_cplx5_m,cplx5_mNo44,P92547,Shared
2239,pmet_cplx5_m,cplx5_mNo45,P92549,Obligate
2240,pmet_cplx5_m,cplx5_mNo45,Q96250,Obligate
2241,pmet_cplx5_m,cplx5_mNo45,Q96251,Shared
2242,pmet_cplx5_m,cplx5_mNo45,Q96253,Obligate
2243,pmet_cplx5_m,cplx5_mNo45,Q9FT52,Obligate
2244,pmet_cplx5_m,cplx5_mNo45,Q9C5A9,Shared
2245,pmet_cplx5_m,cplx5_mNo45,P92547,Shared
2246,pmet_cplx5_m,cplx5_mNo46,P83483,Shared
2247,pmet_cplx5_m,cplx5_mNo46,P92549,Obligate
2248,pmet_cplx5_m,cplx5_mNo46,Q96250,Obligate
2249,pmet_cplx5_m,cplx5_mNo46,Q96253,Obligate
2250,pmet_cplx5_m,cplx5_mNo46,Q9FT52,Obligate
2251,pmet_cplx5_m,cplx5_mNo46,Q96252,Shared
2252,pmet_cplx5_m,cplx5_mNo46,P92547,Shared
2253,pmet_cplx5_m,cplx5_mNo47,P92549,Obligate
2254,pmet_cplx5_m,cplx5_mNo47,Q96250,Obligate
2255,pmet_cplx5_m,cplx5_mNo47,Q96253,Obligate
2256,pmet_cplx5_m,cplx5_mNo47,Q9FT52,Obligate
2257,pmet_cplx5_m,cplx5_mNo47,P83484,Shared
2258,pmet_cplx5_m,cplx5_mNo47,Q96252,Shared
2259,pmet_cplx5_m,cplx5_mNo47,P92547,Shared
2260,pmet_cplx5_m,cplx5_mNo48,P92549,Obligate
2261,pmet_cplx5_m,cplx5_mNo48,Q96250,Obligate
2262,pmet_cplx5_m,cplx5_mNo48,Q96253,Obligate
2263,pmet_cplx5_m,cplx5_mNo48,Q9FT52,Obligate
2264,pmet_cplx5_m,cplx5_mNo48,Q9C5A9,Shared
2265,pmet_cplx5_m,cplx5_mNo48,Q96252,Shared
2266,pmet_cplx5_m,cplx5_mNo48,P92547,Shared
2267,pmet_RBO_h,RBO_hNo1,O03042,Obligate
2268,pmet_RBO_h,RBO_hNo1,P10796,Unique
2269,pmet_RBO_h,RBO_hNo2,O03042,Obligate
2270,pmet_RBO_h,RBO_hNo2,P10797,Unique
2271,pmet_RBO_h,RBO_hNo3,O03042,Obligate
2272,pmet_RBO_h,RBO_hNo3,P10795,Unique
2273,pmet_RBO_h,RBO_hNo4,O03042,Obligate
2274,pmet_RBO_h,RBO_hNo4,P10798,Unique
2275,pmet_PGP_h,PGP_hNo1,P0DKC3,Unique
2276,pmet_PGP_h,PGP_hNo2,P0DKC4,Unique
2277,pmet_PGP_h,PGP_hNo3,Q8GWU0,Unique
2278,pmet_GCAO_p,GCAO_pNo1,Q9LRR9,Unique
2279,pmet_GCAO_p,GCAO_pNo2,Q9LRS0,Unique
2280,pmet_GCAO_p,GCAO_pNo3,Q24JJ8,Unique
2281,pmet_GCAO_p,GCAO_pNo4,O49506,Unique
2282,pmet_CAT_p,CAT_pNo1,Q42547,Unique
2283,pmet_CAT_p,CAT_pNo2,Q96528,Unique
2284,pmet_CAT_p,CAT_pNo3,P25819,Unique
2285,pmet_GGAT_p,GGAT_pNo1,Q9LR30,Unique
2286,pmet_GGAT_p,GGAT_pNo2,Q9S7E9,Unique
2287,pmet_GlyDH_m,GlyDH_mNo1,Q94B78,Unique
2288,pmet_GlyDH_m,GlyDH_mNo2,O80988,Unique
2289,pmet_DHLDH1_m,DHLDH1_mNo1,Q9M5K3,Unique
2290,pmet_DHLDH1_m,DHLDH1_mNo2,Q9M5K2,Unique
2291,pmet_GlyHMT_m,GlyHMT_mNo1,Q9SZJ5,Unique
2292,pmet_GlyHMT_m,GlyHMT_mNo2,Q94C74,Unique
2293,pmet_MalDH1_p,MalDH1_pNo1,O82399,Unique
2294,pmet_MalDH1_p,MalDH1_pNo2,Q9ZP05,Unique
2295,pmet_G6PDH_h,G6PDH_hNo1,Q9FY99,Unique
2296,pmet_G6PDH_h,G6PDH_hNo2,Q8L743,Unique
2297,pmet_G6PDH_h,G6PDH_hNo3,Q9LK23,Unique
2298,pmet_G6PDH_h,G6PDH_hNo4,Q43727,Unique
2299,pmet_G6PDH_h,G6PDH_hNo5,Q93ZW0,Unique
2300,pmet_6PGL_h,6PGL_hNo1,Q9LMX8,Unique
2301,pmet_6PGL_h,6PGL_hNo2,Q8LG70,Unique
2302,pmet_6PGL_h,6PGL_hNo3,Q8LEV7,Unique
2303,pmet_6PGL_h,6PGL_hNo4,Q9FIN1,Unique
2304,pmet_6PGL_h,6PGL_hNo5,Q84WW2,Unique
2305,pmet_6PGDHNAD_h,6PGDHNAD_hNo1,Q9FWA3,Unique
2306,pmet_6PGDHNAD_h,6PGDHNAD_hNo2,Q9SH69,Unique
2307,pmet_6PGDHNAD_h,6PGDHNAD_hNo3,Q9FFR3,Unique
2308,pmet_6PGDHNADP_h,6PGDHNADP_hNo1,Q9FWA3,Unique
2309,pmet_6PGDHNADP_h,6PGDHNADP_hNo2,Q9SH69,Unique
2310,pmet_6PGDHNADP_h,6PGDHNADP_hNo3,Q9FFR3,Unique
2311,pmet_TA_h,TA_hNo1,A0A178UD24,Unique
2312,pmet_TA_h,TA_hNo1,Q9LYR4,Unique
2313,pmet_TA_h,TA_hNo2,F4IC59,Unique
2314,pmet_DAHPS_h,DAHPS_hNo1,P29976,Unique
2315,pmet_DAHPS_h,DAHPS_hNo2,Q00218,Unique
2316,pmet_SAK_h,SAK_hNo1,Q9SJ05,Unique
2317,pmet_SAK_h,SAK_hNo2,Q8GY88,Unique
2318,pmet_R5PDPK_h,R5PDPK_hNo1,Q42581,Unique
2319,pmet_R5PDPK_h,R5PDPK_hNo2,Q42583,Unique
2320,pmet_R5PDPK_h,R5PDPK_hNo3,Q93Z66,Unique
2321,pmet_R5PDPK_h,R5PDPK_hNo4,O64888,Unique
2322,pmet_MalDH2NADP_c,MalDH2NADP_cNo1,O82191,Unique
2323,pmet_MalDH2NADP_c,MalDH2NADP_cNo2,Q9LYG3,Unique
2324,pmet_MalDH2NADP_c,MalDH2NADP_cNo3,Q9XGZ0,Unique
2325,pmet_MalDH1_h,MalDH1_hNo1,Q9SN86,Unique
2326,pmet_MalDH1_h,MalDH1_hNo2,Q9ZP05,Unique
2327,pmet_CitS_c,CitS_cNo1,Q9LXS6,Unique
2328,pmet_CitS_c,CitS_cNo2,Q9SJH7,Unique
2329,pmet_cACNDHA_c,cACNDHA_cNo1,Q42560,Unique
2330,pmet_cACNDHA_c,cACNDHA_cNo2,Q9SIB9,Unique
2331,pmet_cACNDHA_c,cACNDHA_cNo3,Q94A28,Unique
2332,pmet_cACNDHA_h,cACNDHA_hNo1,Q9SIB9,Unique
2333,pmet_cACNDHA_h,cACNDHA_hNo2,Q94A28,Unique
2334,pmet_cACNHA_c,cACNHA_cNo1,Q42560,Unique
2335,pmet_cACNHA_c,cACNHA_cNo2,Q9SIB9,Unique
2336,pmet_cACNHA_c,cACNHA_cNo3,Q94A28,Unique
2337,pmet_cACNHA_h,cACNHA_hNo1,Q9SIB9,Unique
2338,pmet_cACNHA_h,cACNHA_hNo2,Q94A28,Unique
2339,pmet_iCitDHNADP_h,iCitDHNADP_hNo1,Q9SRZ6,Unique
2340,pmet_iCitDHNADP_h,iCitDHNADP_hNo2,Q8LPJ5,Unique
2341,pmet_iCitDHNADP_h,iCitDHNADP_hNo3,Q9SLK0,Unique
2342,pmet_ATPCitL_c,ATPCitL_cNo1,Q9C522,Shared
2343,pmet_ATPCitL_c,ATPCitL_cNo1,Q9SGY2,Shared
2344,pmet_ATPCitL_c,ATPCitL_cNo2,Q9C522,Shared
2345,pmet_ATPCitL_c,ATPCitL_cNo2,O22718,Shared
2346,pmet_ATPCitL_c,ATPCitL_cNo3,Q9C522,Shared
2347,pmet_ATPCitL_c,ATPCitL_cNo3,O80526,Shared
2348,pmet_ATPCitL_c,ATPCitL_cNo4,Q9SGY2,Shared
2349,pmet_ATPCitL_c,ATPCitL_cNo4,Q9FGX1,Shared
2350,pmet_ATPCitL_c,ATPCitL_cNo5,O22718,Shared
2351,pmet_ATPCitL_c,ATPCitL_cNo5,Q9FGX1,Shared
2352,pmet_ATPCitL_c,ATPCitL_cNo6,O80526,Shared
2353,pmet_ATPCitL_c,ATPCitL_cNo6,Q9FGX1,Shared
2354,pmet_ACoAC_h,ACoAC_hNo1,O04983,Obligate
2355,pmet_ACoAC_h,ACoAC_hNo1,P56765,Obligate
2356,pmet_ACoAC_h,ACoAC_hNo1,Q42533,Unique
2357,pmet_ACoAC_h,ACoAC_hNo1,Q9LD43,Obligate
2358,pmet_ACoAC_h,ACoAC_hNo2,O04983,Obligate
2359,pmet_ACoAC_h,ACoAC_hNo2,P56765,Obligate
2360,pmet_ACoAC_h,ACoAC_hNo2,Q9LD43,Obligate
2361,pmet_ACoAC_h,ACoAC_hNo2,Q9LLC1,Unique
2362,pmet_PPIase_c,PPIase_cNo1,O82793,Unique
2363,pmet_PPIase_c,PPIase_cNo2,Q93V56,Unique
2364,pmet_PPIase_c,PPIase_cNo3,Q9LFF9,Unique
2365,pmet_PPIase_c,PPIase_cNo4,P21216,Unique
2366,pmet_PPIF6PK_c,PPIF6PK_cNo1,Q9SYP2,Unique
2367,pmet_PPIF6PK_c,PPIF6PK_cNo2,Q9C9K3,Unique
2368,pmet_PPIF6PK_c,PPIF6PK_cNo3,Q8W4M5,Unique
2369,pmet_PPIF6PK_c,PPIF6PK_cNo4,F4JGR5,Unique
2370,pmet_TRXR_c,TRXR_cNo1,Q39243,Unique
2371,pmet_TRXR_c,TRXR_cNo2,Q39242,Unique
2372,pmet_TRXR_c,TRXR_cNo3,O22229,Unique
2373,pmet_ADNK_c,ADNK_cNo1,Q9SF85,Unique
2374,pmet_ADNK_c,ADNK_cNo2,Q9LZG0,Unique
2375,pmet_ADPRPPT_c,ADPRPPT_cNo1,Q9SU38,Unique
2376,pmet_ADPRPPT_c,ADPRPPT_cNo2,Q9LFP0,Unique
2377,pmet_ADPRPPT_c,ADPRPPT_cNo3,Q9SUW2,Unique
2378,pmet_ADPRPPT_c,ADPRPPT_cNo4,P31166,Unique
2379,pmet_ADPRPPT_c,ADPRPPT_cNo5,Q42563,Unique
2380,pmet_NO3R1_c,NO3R1_cNo1,P11832,Unique
2381,pmet_NO3R1_c,NO3R1_cNo2,P11035,Unique
2382,pmet_NO3R2_c,NO3R2_cNo1,P11832,Unique
2383,pmet_NO3R2_c,NO3R2_cNo2,P11035,Unique
2384,pmet_ATPSL_h,ATPSL_hNo1,Q9LIK9,Unique
2385,pmet_ATPSL_h,ATPSL_hNo2,Q43870,Unique
2386,pmet_ATPSL_h,ATPSL_hNo3,O23324,Unique
2387,pmet_ATPSL_h,ATPSL_hNo4,Q9S7D8,Unique
2388,pmet_APSR_h,APSR_hNo1,P92979,Unique
2389,pmet_APSR_h,APSR_hNo2,P92981,Unique
2390,pmet_APSR_h,APSR_hNo3,P92980,Unique
2391,pmet_HCO3DHA_c,HCO3DHA_cNo1,F4HUC4,Unique
2392,pmet_HCO3DHA_c,HCO3DHA_cNo2,Q9FYE3,Unique
2393,pmet_HCO3DHA_c,HCO3DHA_cNo3,F4JIK2,Unique
2394,pmet_HCO3DHA_c,HCO3DHA_cNo4,Q9SUB4,Unique
2395,pmet_HCO3DHA_c,HCO3DHA_cNo5,F4IHR4,Unique
2396,pmet_HCO3DHA_c,HCO3DHA_cNo6,O04846,Unique
2397,pmet_HCO3DHA_c,HCO3DHA_cNo7,Q9ZUC2,Unique
2398,pmet_HCO3DHA_c,HCO3DHA_cNo8,P42737,Unique
2399,pmet_HCO3DHA_h,HCO3DHA_hNo1,F4JIK2,Unique
2400,pmet_HCO3DHA_h,HCO3DHA_hNo2,Q8L817,Unique
2401,pmet_HCO3DHA_h,HCO3DHA_hNo3,O04846,Unique
2402,pmet_HCO3DHA_h,HCO3DHA_hNo4,Q9ZUC2,Unique
2403,pmet_HCO3DHA_h,HCO3DHA_hNo5,Q94CE4,Unique
2404,pmet_HCO3DHA_h,HCO3DHA_hNo6,Q9C6F5,Unique
2405,pmet_HCO3DHA_h,HCO3DHA_hNo7,P27140,Unique
2406,pmet_HCO3DHA_h,HCO3DHA_hNo8,P42737,Unique
2407,pmet_HCO3DHA_h,HCO3DHA_hNo9,Q94CE3,Unique
2408,pmet_AlaTA_m,AlaTA_mNo1,Q9LDV4,Unique
2409,pmet_AlaTA_m,AlaTA_mNo2,Q9SR86,Unique
2410,pmet_AlaTA_m,AlaTA_mNo3,F4I7I0,Unique
2411,pmet_AlaTA_p,AlaTA_pNo1,Q9LR30,Unique
2412,pmet_AlaTA_p,AlaTA_pNo2,Q9S7E9,Unique
2413,pmet_AsnS_c,AsnS_cNo1,Q9LV77,Unique
2414,pmet_AsnS_c,AsnS_cNo2,Q9LFU1,Unique
2415,pmet_AsnS_c,AsnS_cNo3,P49078,Unique
2416,pmet_AspAT_c,AspAT_cNo1,Q8GYY0,Unique
2417,pmet_AspAT_c,AspAT_cNo2,Q9LQ10,Unique
2418,pmet_AspAT_c,AspAT_cNo3,P46646,Unique
2419,pmet_AspAT_c,AspAT_cNo4,P46645,Unique
2420,pmet_AspAT_h,AspAT_hNo1,Q9SIE1,Unique
2421,pmet_AspAT_h,AspAT_hNo2,P46248,Unique
2422,pmet_AspAT_m,AspAT_mNo1,P46644,Unique
2423,pmet_AspAT_m,AspAT_mNo2,P46643,Unique
2424,pmet_SerAcT_c,SerAcT_cNo1,Q42588,Unique
2425,pmet_SerAcT_c,SerAcT_cNo2,Q8S895,Unique
2426,pmet_SerAcT_c,SerAcT_cNo3,Q39218,Unique
2427,pmet_SerAcT_c,SerAcT_cNo4,Q8W2B8,Unique
2428,pmet_SerAcT_c,SerAcT_cNo5,Q42538,Unique
2429,pmet_SerAcT_h,SerAcT_hNo1,Q42588,Unique
2430,pmet_SerAcT_h,SerAcT_hNo2,Q39218,Unique
2431,pmet_SerAcT_m,SerAcT_mNo1,Q42588,Unique
2432,pmet_SerAcT_m,SerAcT_mNo2,Q39218,Unique
2433,pmet_CysS_c,CysS_cNo1,P47998,Unique
2434,pmet_CysS_c,CysS_cNo2,Q9LJA0,Unique
2435,pmet_CysS_h,CysS_hNo1,Q9S757,Unique
